Brand,Store Number,Country,Longitude,Latitude
Starbucks,9496-93653,US,-76.58,39.28
Starbucks,79723-104112,US,-76.62,39.32
Starbucks,11051-238088,US,-76.6,39.28
Starbucks,75854-101335,US,-76.67,39.18
Starbucks,27873-248975,US,-76.63,39.34
Starbucks,76919-128684,US,-76.66,39.32
Starbucks,75853-100355,US,-76.67,39.18
Starbucks,3502-136630,US,-76.71,39.26
Starbucks,2769-75140,US,-76.32,39.55
Starbucks,22914-225805,US,-76.35,39.53
Starbucks,76350-88985,US,-76.35,39.53
Starbucks,7249-701,US,-76.35,39.52
Starbucks,29454-253890,US,-76.91,39.03
Starbucks,7516-5142,US,-77.1,38.99
Starbucks,7817-76182,US,-77.09,38.98
Starbucks,19586-194447,US,-77.15,39.02
Starbucks,703-1111,US,-77.11,38.96
Starbucks,4175-99565,US,-77.1,38.98
Starbucks,7615-25448,US,-77.12,38.95
Starbucks,747-578,US,-77.12,39.02
Starbucks,743-576,US,-77.09,38.98
Starbucks,47764-259344,US,-77.1,39
Starbucks,74274-67203,US,-76.74,38.95
Starbucks,7312-958,US,-76.73,38.98
Starbucks,76591-90964,US,-76.82,38.95
Starbucks,76379-97062,US,-76.72,38.95
Teavana,28391-250147,US,-76.73,38.94
Starbucks,79696-97712,US,-76.79,38.97
Starbucks,47890-259871,US,-76.74,38.98
Starbucks,7666-13729,US,-76.73,38.94
Starbucks,76956-136669,US,-76.88,38.67
Starbucks,3511-144544,US,-76.88,38.67
Starbucks,7437-3071,US,-76.93,39.11
Starbucks,7778-52680,US,-76.52,38.3
Starbucks,74232-53620,US,-76.54,39.4
Starbucks,13762-106968,US,-76.75,39.28
Starbucks,74699-82311,US,-76.27,38.97
Starbucks,7764-61020,US,-77.09,38.96
Starbucks,7231-580,US,-77.08,39
Starbucks,26094-223265,US,-77.29,39.22
Starbucks,21287-208886,US,-77.27,39.24
Starbucks,79367-75701,US,-76.94,39.21
Starbucks,10601-63680,US,-76.89,38.77
Starbucks,13807-108604,US,-76.64,39.48
Starbucks,21176-209725,US,-76.63,39.46
Starbucks,7517-8689,US,-76.93,39.02
Starbucks,9524-96169,US,-76.94,38.98
Starbucks,75357-100039,US,-76.88,39.22
Starbucks,7643-16555,US,-76.86,39.22
Starbucks,10641-95777,US,-76.84,39.18
Starbucks,76256-95151,US,-76.81,39.2
Starbucks,74191-17926,US,-76.89,39.22
Starbucks,73917-105491,US,-76.86,39.17
Starbucks,7648-163625,US,-76.82,39.2
Starbucks,3975-146704,US,-77.2,39.29
Starbucks,79350-98317,US,-77.29,39.1
Starbucks,8764-79205,US,-76.66,38.72
Starbucks,74104-18076,US,-76.66,38.72
Starbucks,79425-98315,US,-76.06,38.77
Starbucks,29840-255325,US,-76.09,38.78
Starbucks,76884-110744,US,-76.09,38.78
Starbucks,74860-98226,US,-76.56,38.94
Starbucks,8714-79183,US,-76.56,38.94
Starbucks,24843-237494,US,-76.95,39.41
Starbucks,74387-119304,US,-76.95,39.41
Starbucks,16053-162785,US,-76.94,39.4
Starbucks,79358-98288,US,-76.78,39.21
Starbucks,76127-90960,US,-76.81,39.25
Starbucks,13809-238093,US,-76.8,39.21
Starbucks,74136-17919,US,-76.82,39.25
Starbucks,74137-17916,US,-76.86,39.28
Starbucks,7714-17295,US,-76.83,39.28
Starbucks,7372-1385,US,-76.88,38.84
Starbucks,76280-90371,US,-76.89,38.85
Starbucks,22988-217245,US,-76.74,39.11
Starbucks,74358-82343,US,-77,38.72
Starbucks,73721-107953,US,-77.34,39.33
Starbucks,7744-54120,US,-77.41,39.38
Starbucks,7834-60479,US,-77.42,39.43
Starbucks,7618-32060,US,-77.44,39.42
Starbucks,13690-107820,US,-77.41,39.42
Starbucks,8836-79204,US,-77.38,39.45
Starbucks,24826-235225,US,-78.93,39.65
Starbucks,15772-155730,US,-77.2,39.12
Starbucks,7402-1558,US,-77.22,39.11
Starbucks,732-976,US,-77.25,39.12
Starbucks,7401-1574,US,-77.22,39.14
Starbucks,8743-82120,US,-77.24,39.12
Starbucks,7598-5141,US,-77.2,39.15
Starbucks,74244-66840,US,-77.18,39.19
Starbucks,19878-113788,US,-77.21,39.12
Starbucks,7480-8691,US,-77.17,39.16
Starbucks,9796-93581,US,-77.2,39.12
Starbucks,74154-28307,US,-76.68,39.04
Starbucks,17244-162784,US,-76.68,39.03
Starbucks,16892-169164,US,-76.68,39.04
Starbucks,7607-19960,US,-77.27,39.18
Starbucks,10964-81202,US,-77.28,39.16
Starbucks,76257-95152,US,-77.25,39.2
Starbucks,74116-25288,US,-77.27,39.18
Starbucks,7634-32219,US,-77.25,39.2
Starbucks,7330-1224,US,-76.6,39.14
Starbucks,10780-102728,US,-76.61,39.2
Starbucks,76278-90961,US,-76.61,39.19
Starbucks,76644-97429,US,-76.63,39.13
Starbucks,15490-155732,US,-76.91,39
Starbucks,7365-1289,US,-76.88,38.99
Starbucks,74148-18056,US,-76.88,38.99
Starbucks,13293-106797,US,-77.75,39.66
Starbucks,28027-249207,US,-77.72,39.68
Starbucks,25331-237509,US,-77.77,39.62
Starbucks,22913-225806,US,-77.77,39.63
Starbucks,14167-110225,US,-76.74,39.15
Starbucks,74447-95256,US,-76.74,39.13
Starbucks,8713-93067,US,-76.72,39.15
Starbucks,7600-23788,US,-76.72,39.16
Starbucks,24475-238084,US,-76.74,39.13
Teavana,28425-250166,US,-76.73,39.16
Starbucks,76279-91021,US,-76.98,38.97
Starbucks,28718-250644,US,-76.95,38.97
Starbucks,7527-12395,US,-76.95,38.97
Starbucks,11964-105670,US,-76.79,39.17
Starbucks,28721-241044,US,-76.89,38.81
Starbucks,79722-121146,US,-77.08,39.03
Starbucks,19853-202204,US,-77.07,39.03
Starbucks,76785-96782,US,-76.98,38.54
Starbucks,13622-107114,US,-76.98,38.53
Starbucks,74470-96209,US,-76.98,38.54
Starbucks,11688-95628,US,-76.82,38.96
Starbucks,7816-76523,US,-76.82,38.9
Starbucks,76427-95672,US,-76.83,38.9
Starbucks,24362-230631,US,-76.86,39.09
Starbucks,7257-662,US,-76.85,39.1
Starbucks,76543-95664,US,-76.79,39.09
Starbucks,9836-93652,US,-76.87,39.08
Starbucks,14168-113346,US,-76.68,39.2
Starbucks,11631-79201,US,-76.44,38.37
Starbucks,79709-126864,US,-77.53,39.44
Starbucks,11965-105196,US,-77.16,39.36
Starbucks,74249-67201,US,-77.16,39.37
Starbucks,47799-241316,US,-77.01,38.79
Starbucks,21508-210084,US,-77,38.79
Starbucks,14526-123746,US,-76.87,38.96
Starbucks,16990-166425,US,-77.11,39.04
Starbucks,11050-103460,US,-76.48,39.4
Starbucks,2871-92934,US,-75.11,38.34
Starbucks,47117-253886,US,-75.08,38.35
Starbucks,28026-249248,US,-76.69,39.08
Starbucks,9835-94779,US,-77.07,39.13
Starbucks,15636-152208,US,-77.06,39.15
Starbucks,7311-1081,US,-77.06,39.15
Starbucks,16603-80537,US,-77.06,39.15
Starbucks,7694-31639,US,-76.77,39.41
Starbucks,74173-28937,US,-76.78,39.42
Starbucks,733-587,US,-76.81,39.41
Starbucks,24494-238079,US,-77.02,38.78
Starbucks,74194-41082,US,-76.46,39.41
Starbucks,74128-27208,US,-76.56,39.52
Starbucks,705-1113,US,-77.21,39.02
Starbucks,7347-774,US,-77.16,39.04
Starbucks,74419-88520,US,-76.59,38.54
Starbucks,7869-77686,US,-76.6,38.55
Starbucks,7453-5140,US,-77.14,39.08
Starbucks,7821-46299,US,-77.19,39.1
Starbucks,7290-809,US,-77.12,39.06
Starbucks,10240-95774,US,-77.15,39.09
Starbucks,709-2007,US,-77.13,39.06
Starbucks,74138-25287,US,-77.11,39.09
Starbucks,7593-19240,US,-77.12,39.05
Starbucks,74164-32164,US,-77.17,39.11
Starbucks,74334-83260,US,-77.19,39.1
Starbucks,7628-25468,US,-77.16,39.06
Starbucks,73960-116686,US,-77.11,39.05
Starbucks,27174-246564,US,-77.12,39.06
Starbucks,8835-94787,US,-75.57,38.41
Starbucks,17797-175344,US,-75.61,38.34
Starbucks,74152-26768,US,-76.58,39.08
Starbucks,12480-151424,US,-76.55,39.08
Starbucks,72732-66500,US,-76.54,39.08
Starbucks,11184-104244,US,-77.05,39.09
Starbucks,7319-956,US,-77.03,38.99
Starbucks,7914-78520,US,-77.03,39
Starbucks,7619-17794,US,-77.01,39.02
Starbucks,73801-96500,US,-77.03,38.99
Starbucks,3938-145347,US,-77.06,39.07
Starbucks,11130-101581,US,-76.98,39.02
Starbucks,74172-34959,US,-77,39.11
Starbucks,19570-195764,US,-77.03,39
Starbucks,9356-95632,US,-77,39.03
Starbucks,7868-81640,US,-76.95,39.06
Starbucks,2986-57420,US,-76.99,38.99
Starbucks,744-589,US,-76.62,39.43
Starbucks,8989-94176,US,-76.64,39.46
Starbucks,28147-250304,US,-76.63,39.44
Starbucks,7825-75420,US,-76.6,39.4
Starbucks,7873-77521,US,-76.58,39.39
Teavana,28295-249795,US,-76.6,39.4
Starbucks,8018-149607,US,-76.61,39.41
Starbucks,7562-14710,US,-76.6,39.4
Starbucks,2858-63679,US,-76.6,39.4
Starbucks,75347-101321,US,-76.62,39.39
Starbucks,76966-108018,US,-76.58,39.39
Starbucks,22984-226724,US,-76.79,38.79
Starbucks,20272-203026,US,-77.35,39.33
Starbucks,2770-52683,US,-76.92,38.63
Starbucks,74719-94460,US,-76.95,38.63
Starbucks,22182-217744,US,-76.93,38.62
Starbucks,74222-53659,US,-76.9,38.6
Starbucks,76378-97060,US,-76.92,38.63
Starbucks,76724-101396,US,-76.97,39.57
Starbucks,14111-241751,US,-76.98,39.56
Starbucks,74211-17927,US,-77.01,39.59
Starbucks,21465-210824,US,-77.05,39.04
Teavana,28662-250049,US,-77.05,39.04
Starbucks,20142-186047,US,-77.05,39.04
Starbucks,7906-86021,US,-77.06,39.04
Starbucks,11916-106246,US,-76.45,39.37
Starbucks,9709-98003,US,-70.23,44.12
Starbucks,25782-238004,US,-69.81,44.32
Starbucks,76877-122186,US,-69.81,44.31
Starbucks,76191-90420,US,-68.74,44.84
Starbucks,9270-96046,US,-68.74,44.83
Starbucks,27816-246888,US,-68.75,44.83
Starbucks,76681-97524,US,-70.51,43.47
Starbucks,8837-95312,US,-69.92,43.91
Starbucks,11267-103523,US,-70.23,43.72
Starbucks,7549-13807,US,-70.1,43.86
Starbucks,75861-101586,US,-70.54,43.39
Starbucks,75860-101587,US,-70.54,43.39
Starbucks,7907-82183,US,-70.73,43.11
Starbucks,21793-209105,US,-70.34,43.63
Starbucks,2830-92922,US,-70.29,43.7
Starbucks,11917-105248,US,-70.29,43.68
Starbucks,7408-1269,US,-70.25,43.66
Starbucks,19384-196605,US,-70.25,43.66
Starbucks,7433-2484,US,-70.26,43.65
Starbucks,16156-167725,US,-70.31,43.65
Starbucks,7916-87700,US,-70.43,43.51
Starbucks,21266-199788,US,-70.33,43.59
Starbucks,27548-237375,US,-70.35,43.63
Starbucks,7850-75462,US,-70.35,43.63
Teavana,28598-249851,US,-70.34,43.63
Starbucks,7434-1270,US,-70.33,43.63
Starbucks,76551-98098,US,-69.96,43.94
Starbucks,9299-96183,US,-69.98,43.94
Starbucks,9837-97946,US,-69.64,44.57
Starbucks,70036-105897,US,-69.77,44.23
Starbucks,14733-121906,US,-84.03,41.87
Starbucks,9435-96179,US,-83.22,42.28
Starbucks,76489-96277,US,-83.21,42.28
Starbucks,25718-108422,US,-85.89,42.96
Starbucks,19228-186545,US,-85.94,42.97
Starbucks,29348-252925,US,-84.67,43.38
Starbucks,76576-99389,US,-83.77,42.24
Starbucks,11966-104629,US,-83.67,42.25
Teavana,28519-249824,US,-83.74,42.24
Starbucks,20208-201324,US,-83.74,42.27
Starbucks,2482-27691,US,-83.73,42.27
Starbucks,22170-210265,US,-83.74,42.27
Starbucks,72802-74131,US,-83.78,42.28
Starbucks,72810-74347,US,-83.77,42.24
Starbucks,2359-1328,US,-83.74,42.28
Starbucks,23127-222664,US,-83.84,42.29
Starbucks,15010-179064,US,-83.71,42.3
Starbucks,2342-93979,US,-83.69,42.26
Starbucks,8793-72985,US,-83.75,42.28
Starbucks,2438-17888,US,-83.75,42.24
Starbucks,18954-194328,US,-83.68,42.24
Teavana,28320-250029,US,-83.3,42.7
Starbucks,22717-216884,US,-83.3,42.7
Starbucks,18953-194329,US,-83.29,42.71
Starbucks,10742-97942,US,-85.18,42.26
Starbucks,78014-103019,US,-85.18,42.32
Starbucks,23156-222525,US,-83.89,43.62
Starbucks,23882-231808,US,-83.48,42.22
Starbucks,70049-117446,US,-85.48,43.69
Starbucks,23849-108423,US,-85.48,43.68
Starbucks,2740-87803,US,-83.78,43.25
Starbucks,72809-74134,US,-83.21,42.55
Starbucks,2282-1322,US,-83.21,42.55
Starbucks,2686-80220,US,-83.28,42.58
Starbucks,2539-36019,US,-83.26,42.6
Starbucks,2505-17054,US,-83.26,42.55
Starbucks,2517-245717,US,-83.29,42.55
Starbucks,23158-224025,US,-83.3,42.61
Starbucks,76955-100162,US,-83.29,42.6
Starbucks,22714-222788,US,-85.02,45.22
Starbucks,14806-135155,US,-83.79,42.54
Starbucks,76222-88981,US,-83.8,42.54
Starbucks,72799-85456,US,-83.79,42.54
Starbucks,48889-260444,US,-84.38,44.27
Starbucks,27691-247889,US,-85.67,42.81
Starbucks,72998-96630,US,-85.62,42.85
Starbucks,79274-96626,US,-85.51,42.79
Starbucks,76406-96632,US,-85.62,42.85
Starbucks,72566-90413,US,-83.49,42.32
Starbucks,29717-253959,US,-83.45,42.32
Starbucks,9989-99169,US,-83.43,42.32
Starbucks,76880-122184,US,-83.5,42.27
Starbucks,7953-95786,US,-82.83,42.67
Starbucks,76429-97517,US,-82.83,42.68
Starbucks,23130-223644,US,-83.38,42.73
Starbucks,11632-104662,US,-83.42,42.72
Starbucks,18754-194330,US,-82.9,42.55
Starbucks,28933-247888,US,-82.86,42.63
Starbucks,13788-108944,US,-82.95,42.63
Teavana,28469-250118,US,-82.95,42.63
Starbucks,73819-74149,US,-83.44,42.6
Starbucks,3927-135287,US,-83.54,43.04
Teavana,28332-250119,US,-83.22,42.32
Starbucks,2277-1077,US,-83.25,42.31
Starbucks,9478-97016,US,-83.17,42.32
Starbucks,2435-16394,US,-83.3,42.33
Starbucks,76518-99377,US,-83.3,42.33
Starbucks,20231-203265,US,-83.35,42.22
Starbucks,75680-74487,US,-83.04,42.33
Starbucks,9322-96178,US,-83.06,42.35
Starbucks,75186-87060,US,-83.07,42.36
Starbucks,20232-203266,US,-83.35,42.22
Starbucks,25844-220705,US,-83.04,42.34
Starbucks,22169-207844,US,-83.05,42.33
Starbucks,21894-216287,US,-83.12,42.45
Starbucks,27980-247561,US,-83.06,42.35
Starbucks,25966-242446,US,-83.07,42.36
Starbucks,21129-208887,US,-83.35,42.22
Starbucks,2521-39719,US,-85.61,42.95
Starbucks,16274-156744,US,-84.48,42.73
Starbucks,18382-186726,US,-84.49,42.73
Starbucks,2361-8205,US,-84.48,42.73
Starbucks,11517-104651,US,-84.47,42.73
Starbucks,72815-74332,US,-84.5,42.76
Starbucks,2289-1622,US,-83.37,42.46
Starbucks,76519-96276,US,-83.34,42.45
Starbucks,2593-188004,US,-83.36,42.5
Starbucks,76583-98139,US,-83.74,42.79
Starbucks,3926-135290,US,-83.74,42.79
Starbucks,26921-243047,US,-83.71,42.81
Starbucks,9650-97875,US,-83.64,43.02
Starbucks,8874-95315,US,-83.74,42.99
Starbucks,28025-237611,US,-82.46,43.03
Starbucks,19852-195044,US,-82.46,43.03
Starbucks,24658-236871,US,-83.4,41.95
Starbucks,47016-256126,US,-84.69,45.03
Starbucks,1554-135284,US,-84.69,45.03
Starbucks,2722-84411,US,-83.63,42.93
Starbucks,9357-96357,US,-86.22,43.07
Starbucks,72751-75860,US,-86.2,43.04
Starbucks,72797-85477,US,-86.22,43.04
Starbucks,76405-96631,US,-85.54,42.91
Starbucks,11878-105181,US,-85.58,43.06
Starbucks,72715-117534,US,-85.61,42.93
Teavana,28641-250035,US,-85.59,42.92
Starbucks,72986-96628,US,-85.78,42.97
Starbucks,17418-162467,US,-85.74,42.97
Starbucks,16239-166644,US,-85.67,42.97
Starbucks,75488-108421,US,-85.68,42.96
Starbucks,72713-39100,US,-85.61,42.95
Starbucks,10379-100673,US,-85.58,42.91
Starbucks,75694-94828,US,-85.53,42.88
Starbucks,72828-74349,US,-85.53,42.92
Starbucks,9651-97939,US,-85.59,42.92
Starbucks,72717-39120,US,-85.51,42.91
Starbucks,75883-100937,US,-85.67,42.97
Starbucks,9710-97940,US,-85.54,42.91
Starbucks,72717-117537,US,-85.51,42.91
Starbucks,2661-68041,US,-85.59,43
Starbucks,75838-83161,US,-85.67,42.97
Starbucks,8181-141444,US,-85.59,43
Starbucks,17635-183836,US,-85.69,43.02
Starbucks,21281-198344,US,-85.51,42.92
Starbucks,72789-74344,US,-85.59,43
Teavana,28368-249918,US,-85.75,42.89
Starbucks,72811-85459,US,-85.75,42.88
Starbucks,72735-69660,US,-85.76,42.88
Starbucks,18115-177050,US,-85.74,42.88
Starbucks,79497-104349,US,-83.16,42.13
Starbucks,25953-205164,US,-82.92,42.38
Starbucks,2291-1651,US,-82.92,42.39
Starbucks,2353-7067,US,-82.91,42.43
Starbucks,76863-104727,US,-82.93,42.45
Starbucks,72723-59099,US,-86.11,42.8
Starbucks,72798-85470,US,-86.08,42.78
Starbucks,18572-186544,US,-86.12,42.76
Starbucks,18570-186547,US,-86.14,42.83
Starbucks,8668-94350,US,-86.09,42.83
Starbucks,72989-96629,US,-86.09,42.82
Starbucks,17640-183832,US,-86.09,42.83
Starbucks,76407-95717,US,-83.76,42.63
Starbucks,16123-162464,US,-85.85,42.89
Starbucks,10560-100422,US,-84.42,42.27
Starbucks,72826-117527,US,-84.36,42.26
Starbucks,72561-85458,US,-85.79,42.91
Starbucks,11851-104637,US,-85.65,42.27
Starbucks,72716-117536,US,-85.61,42.26
Starbucks,72716-39121,US,-85.61,42.26
Starbucks,76733-104010,US,-85.67,42.3
Starbucks,8679-94466,US,-85.66,42.3
Starbucks,17354-176364,US,-85.63,42.85
Starbucks,2485-23407,US,-83.24,42.78
Starbucks,18031-108122,US,-83.63,41.75
Starbucks,72812-86336,US,-84.65,42.74
Starbucks,26893-244826,US,-84.54,42.66
Starbucks,14453-122004,US,-83.32,43.04
Starbucks,14476-125464,US,-83.19,42.25
Teavana,28390-250070,US,-83.42,42.41
Starbucks,23871-232464,US,-83.33,42.38
Starbucks,72953-90408,US,-83.35,42.4
Starbucks,76786-102484,US,-83.33,42.37
Starbucks,20548-182764,US,-84.73,45.78
Starbucks,75423-103258,US,-84.62,45.85
Starbucks,73886-119745,US,-82.9,42.64
Starbucks,76994-98087,US,-82.91,42.63
Starbucks,24574-236870,US,-82.91,42.63
Starbucks,11519-104535,US,-83.11,42.5
Starbucks,19562-197706,US,-83.11,42.53
Starbucks,10965-103128,US,-87.46,46.55
Starbucks,17639-183835,US,-87.47,46.55
Starbucks,75189-84389,US,-87.4,46.56
Starbucks,29816-255284,US,-84.99,42.27
Starbucks,72987-93015,US,-82.5,42.91
Starbucks,10033-99146,US,-84.25,43.66
Starbucks,2439-20480,US,-83.6,42.59
Starbucks,29542-253407,US,-83.6,42.59
Starbucks,16526-147369,US,-84.78,43.59
Starbucks,76517-99394,US,-84.77,43.58
Starbucks,11728-104638,US,-84.74,43.61
Starbucks,76847-111565,US,-86.21,43.16
Starbucks,8957-95481,US,-86.2,43.15
Starbucks,9955-99149,US,-83.62,42.52
Starbucks,72733-66400,US,-86.25,41.82
Starbucks,29008-250878,US,-83.48,42.44
Starbucks,2398-10567,US,-83.43,42.43
Starbucks,2486-28895,US,-83.48,42.43
Starbucks,2474-19519,US,-83.47,42.49
Starbucks,20398-205244,US,-83.44,42.5
Teavana,28592-249801,US,-83.47,42.49
Starbucks,26894-245713,US,-83.52,42.49
Starbucks,72963-90414,US,-83.52,42.49
Starbucks,19556-194345,US,-83.54,42.49
Starbucks,2278-1571,US,-83.48,42.49
Starbucks,75470-106739,US,-83.47,42.49
Starbucks,2424-14770,US,-83.47,42.53
Starbucks,11879-106352,US,-83.2,42.47
Starbucks,72530-105077,US,-83.2,42.73
Starbucks,16961-177051,US,-84.42,42.72
Starbucks,2481-24727,US,-84.43,42.68
Starbucks,2564-48739,US,-83.36,42.58
Starbucks,2358-188865,US,-83.31,42.71
Starbucks,73938-135282,US,-84.87,45.41
Starbucks,13531-106377,US,-83.68,42.24
Starbucks,23876-232124,US,-83.77,42.24
Starbucks,2653-63043,US,-83.47,42.37
Starbucks,72814-74188,US,-83.48,42.36
Starbucks,72749-75842,US,-85.6,42.21
Teavana,28553-250047,US,-85.59,42.22
Starbucks,2742-90680,US,-83.27,42.36
Starbucks,79224-74327,US,-83.13,42.63
Starbucks,2690-63041,US,-83.19,42.68
Starbucks,9400-96250,US,-83.14,42.7
Starbucks,2340-210744,US,-83.13,42.64
Starbucks,76516-99375,US,-83.13,42.64
Starbucks,72915-93016,US,-85.6,43.12
Starbucks,72714-39122,US,-85.55,43.11
Starbucks,29546-244213,US,-82.92,42.52
Starbucks,9954-99150,US,-82.93,42.51
Starbucks,8653-94171,US,-82.92,42.53
Starbucks,23001-223384,US,-83.18,42.52
Starbucks,72800-74342,US,-83.18,42.54
Starbucks,2288-240314,US,-83.19,42.52
Starbucks,2296-1707,US,-83.14,42.49
Starbucks,29014-250249,US,-83.12,42.5
Starbucks,75235-93792,US,-83.19,42.51
Starbucks,14436-114804,US,-83.97,43.48
Starbucks,78052-108426,US,-83.96,43.51
Starbucks,2480-176366,US,-82.98,42.63
Starbucks,19557-194344,US,-83.03,42.71
Starbucks,49735-250877,US,-83.06,42.69
Starbucks,21537-212106,US,-82.98,42.67
Starbucks,27515-244105,US,-83,42.63
Starbucks,28342-249004,US,-83.56,42.46
Starbucks,2273-1079,US,-83.29,42.5
Starbucks,76723-102485,US,-83.23,42.51
Starbucks,13380-107427,US,-83.22,42.51
Starbucks,2254-1263,US,-83.32,42.51
Starbucks,19558-194327,US,-83.26,42.2
Starbucks,72742-67560,US,-86.49,42.08
Starbucks,23872-231805,US,-83.09,42.56
Starbucks,26364-237526,US,-82.99,42.62
Teavana,28534-249959,US,-82.99,42.62
Starbucks,72694-77402,US,-82.99,42.62
Starbucks,2771-91040,US,-83.03,42.56
Starbucks,19860-194332,US,-83.03,42.56
Starbucks,76747-106266,US,-83.08,42.56
Starbucks,2872-75469,US,-83.26,42.2
Starbucks,29493-239368,US,-83.26,42.2
Starbucks,24892-237516,US,-85.64,44.73
Starbucks,72795-85508,US,-85.64,44.74
Starbucks,16115-167724,US,-83.18,42.56
Starbucks,75334-98088,US,-83.09,42.62
Starbucks,14200-97956,US,-83.17,42.56
Starbucks,2250-1041,US,-83.18,42.56
Teavana,28198-249798,US,-83.18,42.56
Starbucks,2714-84417,US,-83.18,42.56
Starbucks,11358-104649,US,-83.17,42.55
Starbucks,14214-114270,US,-83.13,42.62
Starbucks,72674-43859,US,-83.11,42.53
Starbucks,2285-1389,US,-83.17,42.6
Starbucks,2276-626,US,-83.11,42.56
Starbucks,19800-176404,US,-83.11,42.53
Starbucks,18955-194331,US,-83.19,42.54
Starbucks,2873-91720,US,-83.01,42.67
Starbucks,13956-109045,US,-85.69,43.02
Starbucks,76175-88701,US,-83.44,42.53
Starbucks,24496-74226,US,-83.51,42.53
Starbucks,3877-144971,US,-83.08,42.49
Starbucks,10076-99456,US,-83.05,42.51
Starbucks,2430-15613,US,-83.39,42.66
Starbucks,2244-1157,US,-83.36,42.54
Starbucks,76621-99390,US,-83.39,42.34
Starbucks,10561-101454,US,-83.4,42.34
Starbucks,72988-96618,US,-83.53,42.65
Starbucks,47967-249065,US,-83.5,42.65
Starbucks,73935-129828,US,-84.28,42.69
Starbucks,15748-147045,US,-83.23,42.14
Starbucks,76380-97133,US,-83.22,42.14
Starbucks,76827-108124,US,-85.68,42.86
Starbucks,10319-100405,US,-85.72,42.86
Starbucks,75450-68161,US,-83.63,42.25
Starbucks,73911-108420,US,-83.62,42.21
Starbucks,18571-186546,US,-86.02,42.83
Starbucks,16960-177066,US,-95.39,45.85
Starbucks,76316-95687,US,-93.32,45.22
Starbucks,25535-241231,US,-93.36,45.21
Starbucks,72682-76602,US,-93.21,44.73
Starbucks,76896-121294,US,-93.18,44.72
Starbucks,21376-209526,US,-93.15,45.06
Starbucks,15516-156753,US,-94.24,46.37
Starbucks,11880-106241,US,-94.25,46.37
Starbucks,17378-177052,US,-94.91,47.49
Starbucks,76115-88842,US,-93.23,45.17
Starbucks,20107-189627,US,-93.24,45.17
Starbucks,26122-243619,US,-93.24,44.86
Starbucks,2578-36339,US,-93.29,44.83
Starbucks,10077-98295,US,-93.24,44.86
Starbucks,2705-84660,US,-93.24,44.85
Starbucks,2220-665,US,-93.31,44.86
Teavana,28432-249726,US,-93.24,44.85
Starbucks,76187-88840,US,-93.31,44.86
Starbucks,9605-97352,US,-93.32,45.06
Starbucks,76133-88561,US,-93.38,45.09
Starbucks,21555-204764,US,-93.37,45.14
Starbucks,47126-254733,US,-93.36,45.13
Starbucks,48065-254734,US,-93.36,45.12
Starbucks,76224-90369,US,-93.86,45.17
Starbucks,76809-110952,US,-93.29,44.75
Teavana,28371-249964,US,-93.29,44.74
Starbucks,23397-220084,US,-93.3,44.75
Starbucks,48164-261724,US,-93.21,45.57
Starbucks,23160-226966,US,-93.39,45.16
Starbucks,76112-88843,US,-93.39,45.17
Starbucks,2450-198665,US,-93.52,44.86
Starbucks,20793-208085,US,-93.54,44.86
Starbucks,72649-48359,US,-93.6,44.83
Starbucks,23669-232351,US,-93.35,45.2
Starbucks,10743-99776,US,-93.28,45.15
Starbucks,76206-88844,US,-93.27,45.13
Starbucks,9479-96696,US,-92.96,44.83
Starbucks,20345-204770,US,-92.93,44.82
Starbucks,22725-223764,US,-93.36,45.05
Starbucks,15514-141825,US,-92.17,46.81
Teavana,28464-250041,US,-92.16,46.8
Starbucks,21634-213712,US,-92.08,46.82
Starbucks,2733-88041,US,-92.16,46.81
Starbucks,9711-98049,US,-92.1,46.78
Starbucks,2619-53139,US,-93.21,44.79
Starbucks,2469-14451,US,-93.17,44.83
Starbucks,47509-257827,US,-93.17,44.84
Starbucks,70341-140691,US,-93.19,44.8
Starbucks,20688-204064,US,-93.21,44.81
Starbucks,2366-7808,US,-93.4,44.84
Starbucks,2325-2482,US,-93.43,44.85
Starbucks,26250-243426,US,-93.42,44.89
Teavana,28331-250065,US,-93.43,44.85
Starbucks,2599-47139,US,-93.44,44.86
Teavana,28473-250151,US,-93.33,44.88
Starbucks,21755-192244,US,-93.36,44.91
Starbucks,271-1488,US,-93.32,44.88
Starbucks,274-1489,US,-93.33,44.91
Starbucks,16011-154128,US,-93.33,44.88
Starbucks,24961-238825,US,-93.35,44.86
Starbucks,2592-54119,US,-93.35,44.91
Starbucks,76641-110944,US,-93.32,44.88
Starbucks,18565-178125,US,-93.33,44.87
Starbucks,20689-206848,US,-93.56,45.32
Starbucks,27578-238022,US,-93.57,44.9
Starbucks,20343-204765,US,-93,45.27
Starbucks,2621-61481,US,-93.01,45.28
Starbucks,24962-238826,US,-93.25,45.06
Starbucks,2228-659,US,-93.38,44.98
Starbucks,76645-97519,US,-93.53,47.21
Starbucks,20342-204766,US,-92.89,44.74
Starbucks,9359-96468,US,-93.42,44.93
Starbucks,23667-232356,US,-94.38,44.87
Starbucks,16842-138228,US,-93.08,44.82
Starbucks,26713-243085,US,-93.18,44.72
Starbucks,8959-95199,US,-93.28,44.71
Starbucks,9762-97954,US,-93.28,44.69
Starbucks,72684-76620,US,-93.29,44.68
Starbucks,72677-64263,US,-93.11,45.18
Starbucks,21372-208604,US,-93.95,44.17
